period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,sample_rh,sample_temp,sample_pres,pm1,pm25,pm10
2024-03-22T23:00:00+02:00,2024-03-23T00:00:00+02:00,2024-03-22T21:00:00+00:00,2024-03-22T22:00:00+00:00,MOD-PM-00523,60,79.924,18.304,0.0,32.227,32.589,34.982
2024-03-23T00:00:00+02:00,2024-03-23T01:00:00+02:00,2024-03-22T22:00:00+00:00,2024-03-22T23:00:00+00:00,MOD-PM-00523,60,82.922,17.553,0.0,34.35,34.751,38.828
2024-03-23T01:00:00+02:00,2024-03-23T02:00:00+02:00,2024-03-22T23:00:00+00:00,2024-03-23T00:00:00+00:00,MOD-PM-00523,60,84.428,17.173,0.0,24.712,25.062,27.966
2024-03-23T02:00:00+02:00,2024-03-23T03:00:00+02:00,2024-03-23T00:00:00+00:00,2024-03-23T01:00:00+00:00,MOD-PM-00523,60,84.359,16.748,0.0,16.917,17.497,21.744
2024-03-23T03:00:00+02:00,2024-03-23T04:00:00+02:00,2024-03-23T01:00:00+00:00,2024-03-23T02:00:00+00:00,MOD-PM-00523,60,86.491,15.861,0.0,18.068,18.944,24.885
2024-03-23T04:00:00+02:00,2024-03-23T05:00:00+02:00,2024-03-23T02:00:00+00:00,2024-03-23T03:00:00+00:00,MOD-PM-00523,60,87.075,15.091,0.0,17.254,18.477,27.467
2024-03-23T05:00:00+02:00,2024-03-23T06:00:00+02:00,2024-03-23T03:00:00+00:00,2024-03-23T04:00:00+00:00,MOD-PM-00523,60,87.437,14.734,0.0,20.285,21.533,31.97
2024-03-23T06:00:00+02:00,2024-03-23T07:00:00+02:00,2024-03-23T04:00:00+00:00,2024-03-23T05:00:00+00:00,MOD-PM-00523,60,86.924,14.904,0.0,30.431,31.862,43.504
2024-03-23T07:00:00+02:00,2024-03-23T08:00:00+02:00,2024-03-23T05:00:00+00:00,2024-03-23T06:00:00+00:00,MOD-PM-00523,60,81.931,16.883,0.0,33.996,35.472,48.579
2024-03-23T08:00:00+02:00,2024-03-23T09:00:00+02:00,2024-03-23T06:00:00+00:00,2024-03-23T07:00:00+00:00,MOD-PM-00523,60,73.326,19.55,0.0,20.51,21.455,29.253
2024-03-23T09:00:00+02:00,2024-03-23T10:00:00+02:00,2024-03-23T07:00:00+00:00,2024-03-23T08:00:00+00:00,MOD-PM-00523,60,63.292,22.373,0.0,25.674,26.399,31.817
2024-03-23T10:00:00+02:00,2024-03-23T11:00:00+02:00,2024-03-23T08:00:00+00:00,2024-03-23T09:00:00+00:00,MOD-PM-00523,60,47.935,27.033,0.0,30.607,31.312,37.107
2024-03-23T11:00:00+02:00,2024-03-23T12:00:00+02:00,2024-03-23T09:00:00+00:00,2024-03-23T10:00:00+00:00,MOD-PM-00523,60,47.661,26.326,0.0,25.983,26.548,30.198
2024-03-23T12:00:00+02:00,2024-03-23T13:00:00+02:00,2024-03-23T10:00:00+00:00,2024-03-23T11:00:00+00:00,MOD-PM-00523,60,43.676,26.92,0.0,32.772,33.2,36.874
2024-03-23T13:00:00+02:00,2024-03-23T14:00:00+02:00,2024-03-23T11:00:00+00:00,2024-03-23T12:00:00+00:00,MOD-PM-00523,60,36.603,29.337,0.0,28.82,29.164,32.636
2024-03-23T14:00:00+02:00,2024-03-23T15:00:00+02:00,2024-03-23T12:00:00+00:00,2024-03-23T13:00:00+00:00,MOD-PM-00523,60,36.43,28.607,0.0,26.159,26.43,29.515
2024-03-23T15:00:00+02:00,2024-03-23T16:00:00+02:00,2024-03-23T13:00:00+00:00,2024-03-23T14:00:00+00:00,MOD-PM-00523,60,32.172,30.952,0.0,22.04,22.264,25.131
2024-03-23T16:00:00+02:00,2024-03-23T17:00:00+02:00,2024-03-23T14:00:00+00:00,2024-03-23T15:00:00+00:00,MOD-PM-00523,60,32.044,31.138,0.0,15.834,16.02,19.883
2024-03-23T17:00:00+02:00,2024-03-23T18:00:00+02:00,2024-03-23T15:00:00+00:00,2024-03-23T16:00:00+00:00,MOD-PM-00523,60,41.221,27.853,0.0,7.352,7.593,11.927
2024-03-23T18:00:00+02:00,2024-03-23T19:00:00+02:00,2024-03-23T16:00:00+00:00,2024-03-23T17:00:00+00:00,MOD-PM-00523,60,57.03,23.197,0.0,5.21,5.445,9.7
2024-03-23T19:00:00+02:00,2024-03-23T20:00:00+02:00,2024-03-23T17:00:00+00:00,2024-03-23T18:00:00+00:00,MOD-PM-00523,57,60.519,20.698,0.0,5.219,5.403,10.357
2024-03-23T20:00:00+02:00,2024-03-23T21:00:00+02:00,2024-03-23T18:00:00+00:00,2024-03-23T19:00:00+00:00,MOD-PM-00523,58,68.349,19.221,0.0,7.391,7.587,10.623
2024-03-23T21:00:00+02:00,2024-03-23T22:00:00+02:00,2024-03-23T19:00:00+00:00,2024-03-23T20:00:00+00:00,MOD-PM-00523,60,76.015,18.848,0.0,3.783,3.947,6.033
2024-03-23T22:00:00+02:00,2024-03-23T23:00:00+02:00,2024-03-23T20:00:00+00:00,2024-03-23T21:00:00+00:00,MOD-PM-00523,59,83.245,18.282,0.0,10.929,11.228,15.095
2024-03-23T23:00:00+02:00,2024-03-24T00:00:00+02:00,2024-03-23T21:00:00+00:00,2024-03-23T22:00:00+00:00,MOD-PM-00523,60,80.51,18.097,0.0,9.416,9.887,14.61
2024-03-24T00:00:00+02:00,2024-03-24T01:00:00+02:00,2024-03-23T22:00:00+00:00,2024-03-23T23:00:00+00:00,MOD-PM-00523,60,77.758,17.729,0.0,16.601,17.241,22.716
2024-03-24T01:00:00+02:00,2024-03-24T02:00:00+02:00,2024-03-23T23:00:00+00:00,2024-03-24T00:00:00+00:00,MOD-PM-00523,60,76.519,17.431,0.0,10.579,11.482,17.595
2024-03-24T02:00:00+02:00,2024-03-24T03:00:00+02:00,2024-03-24T00:00:00+00:00,2024-03-24T01:00:00+00:00,MOD-PM-00523,60,76.715,17.06,0.0,9.272,10.326,16.083
2024-03-24T03:00:00+02:00,2024-03-24T04:00:00+02:00,2024-03-24T01:00:00+00:00,2024-03-24T02:00:00+00:00,MOD-PM-00523,59,77.626,16.443,0.0,9.016,10.101,17.326
2024-03-24T04:00:00+02:00,2024-03-24T05:00:00+02:00,2024-03-24T02:00:00+00:00,2024-03-24T03:00:00+00:00,MOD-PM-00523,59,79.783,16.082,0.0,7.716,8.704,14.343
2024-03-24T05:00:00+02:00,2024-03-24T06:00:00+02:00,2024-03-24T03:00:00+00:00,2024-03-24T04:00:00+00:00,MOD-PM-00523,59,80.467,16.021,0.0,6.608,7.413,11.94
2024-03-24T06:00:00+02:00,2024-03-24T07:00:00+02:00,2024-03-24T04:00:00+00:00,2024-03-24T05:00:00+00:00,MOD-PM-00523,57,78.353,16.497,0.0,8.439,9.252,13.621
2024-03-24T07:00:00+02:00,2024-03-24T08:00:00+02:00,2024-03-24T05:00:00+00:00,2024-03-24T06:00:00+00:00,MOD-PM-00523,60,70.696,17.764,0.0,9.143,9.947,14.465
2024-03-24T08:00:00+02:00,2024-03-24T09:00:00+02:00,2024-03-24T06:00:00+00:00,2024-03-24T07:00:00+00:00,MOD-PM-00523,60,60.185,20.678,0.0,17.15,18.005,24.289
2024-03-24T09:00:00+02:00,2024-03-24T10:00:00+02:00,2024-03-24T07:00:00+00:00,2024-03-24T08:00:00+00:00,MOD-PM-00523,60,50.401,23.465,0.0,12.347,13.062,17.995
2024-03-24T10:00:00+02:00,2024-03-24T11:00:00+02:00,2024-03-24T08:00:00+00:00,2024-03-24T09:00:00+00:00,MOD-PM-00523,60,39.053,26.143,0.0,5.795,6.269,10.216
2024-03-24T11:00:00+02:00,2024-03-24T12:00:00+02:00,2024-03-24T09:00:00+00:00,2024-03-24T10:00:00+00:00,MOD-PM-00523,60,34.165,28.102,0.0,4.28,4.624,8.642
2024-03-24T12:00:00+02:00,2024-03-24T13:00:00+02:00,2024-03-24T10:00:00+00:00,2024-03-24T11:00:00+00:00,MOD-PM-00523,60,31.892,28.418,0.0,3.478,3.742,7.014
2024-03-24T13:00:00+02:00,2024-03-24T14:00:00+02:00,2024-03-24T11:00:00+00:00,2024-03-24T12:00:00+00:00,MOD-PM-00523,60,27.749,30.27,0.0,1.508,1.699,4.87
2024-03-24T14:00:00+02:00,2024-03-24T15:00:00+02:00,2024-03-24T12:00:00+00:00,2024-03-24T13:00:00+00:00,MOD-PM-00523,60,25.478,31.824,0.0,1.458,1.619,3.903
2024-03-24T15:00:00+02:00,2024-03-24T16:00:00+02:00,2024-03-24T13:00:00+00:00,2024-03-24T14:00:00+00:00,MOD-PM-00523,60,25.522,31.97,0.0,1.226,1.389,3.532
2024-03-24T16:00:00+02:00,2024-03-24T17:00:00+02:00,2024-03-24T14:00:00+00:00,2024-03-24T15:00:00+00:00,MOD-PM-00523,60,25.238,31.933,0.0,1.242,1.386,3.301
2024-03-24T17:00:00+02:00,2024-03-24T18:00:00+02:00,2024-03-24T15:00:00+00:00,2024-03-24T16:00:00+00:00,MOD-PM-00523,60,27.733,30.491,0.0,1.251,1.414,3.048
2024-03-24T18:00:00+02:00,2024-03-24T19:00:00+02:00,2024-03-24T16:00:00+00:00,2024-03-24T17:00:00+00:00,MOD-PM-00523,60,36.125,25.9,0.0,2.176,2.385,5.523
2024-03-24T19:00:00+02:00,2024-03-24T20:00:00+02:00,2024-03-24T17:00:00+00:00,2024-03-24T18:00:00+00:00,MOD-PM-00523,60,47.155,22.571,0.0,3.374,3.643,6.587
2024-03-24T20:00:00+02:00,2024-03-24T21:00:00+02:00,2024-03-24T18:00:00+00:00,2024-03-24T19:00:00+00:00,MOD-PM-00523,60,55.076,21.381,0.0,9.087,9.44,13.015
2024-03-24T21:00:00+02:00,2024-03-24T22:00:00+02:00,2024-03-24T19:00:00+00:00,2024-03-24T20:00:00+00:00,MOD-PM-00523,60,70.412,19.637,0.0,7.878,8.284,14.885
2024-03-24T22:00:00+02:00,2024-03-24T23:00:00+02:00,2024-03-24T20:00:00+00:00,2024-03-24T21:00:00+00:00,MOD-PM-00523,60,76.147,17.984,0.0,7.693,8.035,14.943
2024-03-24T23:00:00+02:00,2024-03-25T00:00:00+02:00,2024-03-24T21:00:00+00:00,2024-03-24T22:00:00+00:00,MOD-PM-00523,60,79.25,17.069,0.0,10.468,10.823,15.894
2024-03-25T00:00:00+02:00,2024-03-25T01:00:00+02:00,2024-03-24T22:00:00+00:00,2024-03-24T23:00:00+00:00,MOD-PM-00523,60,78.766,17.025,0.0,9.705,10.005,14.88
2024-03-25T01:00:00+02:00,2024-03-25T02:00:00+02:00,2024-03-24T23:00:00+00:00,2024-03-25T00:00:00+00:00,MOD-PM-00523,60,78.596,16.852,0.0,13.292,13.62,18.254
2024-03-25T02:00:00+02:00,2024-03-25T03:00:00+02:00,2024-03-25T00:00:00+00:00,2024-03-25T01:00:00+00:00,MOD-PM-00523,60,79.5,16.606,0.0,14.447,14.729,17.788
2024-03-25T03:00:00+02:00,2024-03-25T04:00:00+02:00,2024-03-25T01:00:00+00:00,2024-03-25T02:00:00+00:00,MOD-PM-00523,60,81.746,15.871,0.0,21.156,21.513,24.531
2024-03-25T04:00:00+02:00,2024-03-25T05:00:00+02:00,2024-03-25T02:00:00+00:00,2024-03-25T03:00:00+00:00,MOD-PM-00523,60,84.009,14.993,0.0,12.224,12.471,15.36
2024-03-25T05:00:00+02:00,2024-03-25T06:00:00+02:00,2024-03-25T03:00:00+00:00,2024-03-25T04:00:00+00:00,MOD-PM-00523,60,84.589,14.693,0.0,6.891,7.12,10.011
2024-03-25T06:00:00+02:00,2024-03-25T07:00:00+02:00,2024-03-25T04:00:00+00:00,2024-03-25T05:00:00+00:00,MOD-PM-00523,60,83.849,15.059,0.0,9.804,10.184,14.864
2024-03-25T07:00:00+02:00,2024-03-25T08:00:00+02:00,2024-03-25T05:00:00+00:00,2024-03-25T06:00:00+00:00,MOD-PM-00523,60,75.528,17.489,0.0,8.36,8.681,13.268
2024-03-25T08:00:00+02:00,2024-03-25T09:00:00+02:00,2024-03-25T06:00:00+00:00,2024-03-25T07:00:00+00:00,MOD-PM-00523,60,64.989,20.099,0.0,5.255,5.501,8.839
2024-03-25T09:00:00+02:00,2024-03-25T10:00:00+02:00,2024-03-25T07:00:00+00:00,2024-03-25T08:00:00+00:00,MOD-PM-00523,60,54.082,23.478,0.0,8.041,8.279,11.855
2024-03-25T10:00:00+02:00,2024-03-25T11:00:00+02:00,2024-03-25T08:00:00+00:00,2024-03-25T09:00:00+00:00,MOD-PM-00523,60,42.893,27.451,0.0,6.063,6.24,8.49
2024-03-25T11:00:00+02:00,2024-03-25T12:00:00+02:00,2024-03-25T09:00:00+00:00,2024-03-25T10:00:00+00:00,MOD-PM-00523,60,42.902,27.05,0.0,3.843,4.029,7.276
2024-03-25T12:00:00+02:00,2024-03-25T13:00:00+02:00,2024-03-25T10:00:00+00:00,2024-03-25T11:00:00+00:00,MOD-PM-00523,60,39.16,28.4,0.0,3.889,4.076,7.2
2024-03-25T13:00:00+02:00,2024-03-25T14:00:00+02:00,2024-03-25T11:00:00+00:00,2024-03-25T12:00:00+00:00,MOD-PM-00523,60,37.938,28.978,0.0,2.654,2.829,5.627
2024-03-25T14:00:00+02:00,2024-03-25T15:00:00+02:00,2024-03-25T12:00:00+00:00,2024-03-25T13:00:00+00:00,MOD-PM-00523,60,35.663,29.935,0.0,2.405,2.547,5.41
2024-03-25T15:00:00+02:00,2024-03-25T16:00:00+02:00,2024-03-25T13:00:00+00:00,2024-03-25T14:00:00+00:00,MOD-PM-00523,60,36.108,29.215,0.0,2.615,2.755,5.227
2024-03-25T16:00:00+02:00,2024-03-25T17:00:00+02:00,2024-03-25T14:00:00+00:00,2024-03-25T15:00:00+00:00,MOD-PM-00523,60,49.785,24.9,0.0,2.565,2.772,7.612
2024-03-25T17:00:00+02:00,2024-03-25T18:00:00+02:00,2024-03-25T15:00:00+00:00,2024-03-25T16:00:00+00:00,MOD-PM-00523,60,60.115,22.572,0.0,3.839,4.157,10.737
2024-03-25T18:00:00+02:00,2024-03-25T19:00:00+02:00,2024-03-25T16:00:00+00:00,2024-03-25T17:00:00+00:00,MOD-PM-00523,60,64.651,21.011,0.0,5.438,5.635,7.555
2024-03-25T19:00:00+02:00,2024-03-25T20:00:00+02:00,2024-03-25T17:00:00+00:00,2024-03-25T18:00:00+00:00,MOD-PM-00523,60,67.848,20.375,0.0,4.824,5.116,9.26
2024-03-25T20:00:00+02:00,2024-03-25T21:00:00+02:00,2024-03-25T18:00:00+00:00,2024-03-25T19:00:00+00:00,MOD-PM-00523,60,68.62,20.124,0.0,6.831,7.108,13.216
2024-03-25T21:00:00+02:00,2024-03-25T22:00:00+02:00,2024-03-25T19:00:00+00:00,2024-03-25T20:00:00+00:00,MOD-PM-00523,60,70.681,19.829,0.0,10.537,11.057,20.153
2024-03-25T22:00:00+02:00,2024-03-25T23:00:00+02:00,2024-03-25T20:00:00+00:00,2024-03-25T21:00:00+00:00,MOD-PM-00523,60,73.651,19.184,0.0,5.114,5.476,10.736
2024-03-25T23:00:00+02:00,2024-03-26T00:00:00+02:00,2024-03-25T21:00:00+00:00,2024-03-25T22:00:00+00:00,MOD-PM-00523,60,79.239,17.812,0.0,19.835,20.414,26.689
2024-03-26T00:00:00+02:00,2024-03-26T01:00:00+02:00,2024-03-25T22:00:00+00:00,2024-03-25T23:00:00+00:00,MOD-PM-00523,60,81.815,16.972,0.0,7.154,7.718,13.04
2024-03-26T01:00:00+02:00,2024-03-26T02:00:00+02:00,2024-03-25T23:00:00+00:00,2024-03-26T00:00:00+00:00,MOD-PM-00523,60,83.419,16.466,0.0,6.824,7.323,11.258
2024-03-26T02:00:00+02:00,2024-03-26T03:00:00+02:00,2024-03-26T00:00:00+00:00,2024-03-26T01:00:00+00:00,MOD-PM-00523,60,82.849,16.969,0.0,7.093,7.63,12.563
2024-03-26T03:00:00+02:00,2024-03-26T04:00:00+02:00,2024-03-26T01:00:00+00:00,2024-03-26T02:00:00+00:00,MOD-PM-00523,60,84.356,16.83,0.0,6.277,6.796,10.246
2024-03-26T04:00:00+02:00,2024-03-26T05:00:00+02:00,2024-03-26T02:00:00+00:00,2024-03-26T03:00:00+00:00,MOD-PM-00523,60,82.742,17.368,0.0,5.61,6.072,10.216
2024-03-26T05:00:00+02:00,2024-03-26T06:00:00+02:00,2024-03-26T03:00:00+00:00,2024-03-26T04:00:00+00:00,MOD-PM-00523,60,82.108,17.605,0.0,5.0,5.38,9.891
2024-03-26T06:00:00+02:00,2024-03-26T07:00:00+02:00,2024-03-26T04:00:00+00:00,2024-03-26T05:00:00+00:00,MOD-PM-00523,60,82.471,17.661,0.0,9.149,9.665,15.125
2024-03-26T07:00:00+02:00,2024-03-26T08:00:00+02:00,2024-03-26T05:00:00+00:00,2024-03-26T06:00:00+00:00,MOD-PM-00523,60,80.712,17.833,0.0,10.632,11.32,19.277
2024-03-26T08:00:00+02:00,2024-03-26T09:00:00+02:00,2024-03-26T06:00:00+00:00,2024-03-26T07:00:00+00:00,MOD-PM-00523,60,71.4,20.041,0.0,7.278,7.922,14.961
2024-03-26T09:00:00+02:00,2024-03-26T10:00:00+02:00,2024-03-26T07:00:00+00:00,2024-03-26T08:00:00+00:00,MOD-PM-00523,60,61.591,22.513,0.0,6.043,6.464,9.37
2024-03-26T10:00:00+02:00,2024-03-26T11:00:00+02:00,2024-03-26T08:00:00+00:00,2024-03-26T09:00:00+00:00,MOD-PM-00523,60,53.602,24.236,0.0,6.35,6.646,8.445
2024-03-26T11:00:00+02:00,2024-03-26T12:00:00+02:00,2024-03-26T09:00:00+00:00,2024-03-26T10:00:00+00:00,MOD-PM-00523,60,51.01,24.832,0.0,5.878,6.059,8.221
2024-03-26T12:00:00+02:00,2024-03-26T13:00:00+02:00,2024-03-26T10:00:00+00:00,2024-03-26T11:00:00+00:00,MOD-PM-00523,60,42.676,27.877,0.0,9.156,9.342,11.386
2024-03-26T13:00:00+02:00,2024-03-26T14:00:00+02:00,2024-03-26T11:00:00+00:00,2024-03-26T12:00:00+00:00,MOD-PM-00523,60,43.396,27.554,0.0,15.961,16.223,19.502
2024-03-26T14:00:00+02:00,2024-03-26T15:00:00+02:00,2024-03-26T12:00:00+00:00,2024-03-26T13:00:00+00:00,MOD-PM-00523,60,39.562,29.036,0.0,11.428,11.638,15.056
2024-03-26T15:00:00+02:00,2024-03-26T16:00:00+02:00,2024-03-26T13:00:00+00:00,2024-03-26T14:00:00+00:00,MOD-PM-00523,60,32.665,32.311,0.0,9.671,9.888,12.732
2024-03-26T16:00:00+02:00,2024-03-26T17:00:00+02:00,2024-03-26T14:00:00+00:00,2024-03-26T15:00:00+00:00,MOD-PM-00523,60,36.086,30.121,0.0,9.607,9.852,12.553
2024-03-26T17:00:00+02:00,2024-03-26T18:00:00+02:00,2024-03-26T15:00:00+00:00,2024-03-26T16:00:00+00:00,MOD-PM-00523,60,39.527,28.13,0.0,9.839,10.08,13.314
2024-03-26T18:00:00+02:00,2024-03-26T19:00:00+02:00,2024-03-26T16:00:00+00:00,2024-03-26T17:00:00+00:00,MOD-PM-00523,60,49.301,23.373,0.0,13.445,13.717,16.64
2024-03-26T19:00:00+02:00,2024-03-26T20:00:00+02:00,2024-03-26T17:00:00+00:00,2024-03-26T18:00:00+00:00,MOD-PM-00523,60,57.816,20.677,0.0,14.46,14.796,17.417
2024-03-26T20:00:00+02:00,2024-03-26T21:00:00+02:00,2024-03-26T18:00:00+00:00,2024-03-26T19:00:00+00:00,MOD-PM-00523,60,61.104,19.82,0.0,16.939,17.333,20.78
2024-03-26T21:00:00+02:00,2024-03-26T22:00:00+02:00,2024-03-26T19:00:00+00:00,2024-03-26T20:00:00+00:00,MOD-PM-00523,60,64.088,19.216,0.0,19.331,19.79,25.586
2024-03-26T22:00:00+02:00,2024-03-26T23:00:00+02:00,2024-03-26T20:00:00+00:00,2024-03-26T21:00:00+00:00,MOD-PM-00523,60,66.721,18.744,0.0,22.813,23.562,33.285
2024-03-26T23:00:00+02:00,2024-03-27T00:00:00+02:00,2024-03-26T21:00:00+00:00,2024-03-26T22:00:00+00:00,MOD-PM-00523,60,69.807,17.698,0.0,19.492,20.39,30.567
2024-03-27T00:00:00+02:00,2024-03-27T01:00:00+02:00,2024-03-26T22:00:00+00:00,2024-03-26T23:00:00+00:00,MOD-PM-00523,60,75.503,16.78,0.0,10.7,11.707,21.525
2024-03-27T01:00:00+02:00,2024-03-27T02:00:00+02:00,2024-03-26T23:00:00+00:00,2024-03-27T00:00:00+00:00,MOD-PM-00523,60,80.119,16.237,0.0,6.216,7.419,16.553
2024-03-27T02:00:00+02:00,2024-03-27T03:00:00+02:00,2024-03-27T00:00:00+00:00,2024-03-27T01:00:00+00:00,MOD-PM-00523,60,83.015,15.836,0.0,4.233,5.53,15.223
2024-03-27T03:00:00+02:00,2024-03-27T04:00:00+02:00,2024-03-27T01:00:00+00:00,2024-03-27T02:00:00+00:00,MOD-PM-00523,60,84.573,15.437,0.0,3.504,4.783,11.669
2024-03-27T04:00:00+02:00,2024-03-27T05:00:00+02:00,2024-03-27T02:00:00+00:00,2024-03-27T03:00:00+00:00,MOD-PM-00523,60,85.374,15.235,0.0,4.02,5.379,13.757
2024-03-27T05:00:00+02:00,2024-03-27T06:00:00+02:00,2024-03-27T03:00:00+00:00,2024-03-27T04:00:00+00:00,MOD-PM-00523,60,86.047,14.997,0.0,3.745,5.324,14.257
2024-03-27T06:00:00+02:00,2024-03-27T07:00:00+02:00,2024-03-27T04:00:00+00:00,2024-03-27T05:00:00+00:00,MOD-PM-00523,60,86.069,15.134,0.0,3.22,4.892,13.372
2024-03-27T07:00:00+02:00,2024-03-27T08:00:00+02:00,2024-03-27T05:00:00+00:00,2024-03-27T06:00:00+00:00,MOD-PM-00523,60,77.375,17.913,0.0,4.289,6.019,14.685
2024-03-27T08:00:00+02:00,2024-03-27T09:00:00+02:00,2024-03-27T06:00:00+00:00,2024-03-27T07:00:00+00:00,MOD-PM-00523,60,67.176,20.863,0.0,4.593,6.407,16.807
2024-03-27T09:00:00+02:00,2024-03-27T10:00:00+02:00,2024-03-27T07:00:00+00:00,2024-03-27T08:00:00+00:00,MOD-PM-00523,60,51.572,25.551,0.0,5.049,6.258,13.276
2024-03-27T10:00:00+02:00,2024-03-27T11:00:00+02:00,2024-03-27T08:00:00+00:00,2024-03-27T09:00:00+00:00,MOD-PM-00523,60,45.744,27.586,0.0,5.471,6.486,11.465
2024-03-27T11:00:00+02:00,2024-03-27T12:00:00+02:00,2024-03-27T09:00:00+00:00,2024-03-27T10:00:00+00:00,MOD-PM-00523,60,39.574,29.753,0.0,7.77,8.747,13.407
2024-03-27T12:00:00+02:00,2024-03-27T13:00:00+02:00,2024-03-27T10:00:00+00:00,2024-03-27T11:00:00+00:00,MOD-PM-00523,60,37.142,29.977,0.0,9.848,10.799,16.243
2024-03-27T13:00:00+02:00,2024-03-27T14:00:00+02:00,2024-03-27T11:00:00+00:00,2024-03-27T12:00:00+00:00,MOD-PM-00523,60,35.323,30.861,0.0,11.34,12.211,18.846
2024-03-27T14:00:00+02:00,2024-03-27T15:00:00+02:00,2024-03-27T12:00:00+00:00,2024-03-27T13:00:00+00:00,MOD-PM-00523,60,28.63,33.42,0.0,13.388,14.012,20.543
2024-03-27T15:00:00+02:00,2024-03-27T16:00:00+02:00,2024-03-27T13:00:00+00:00,2024-03-27T14:00:00+00:00,MOD-PM-00523,60,25.371,33.896,0.0,14.091,14.627,19.951
2024-03-27T16:00:00+02:00,2024-03-27T17:00:00+02:00,2024-03-27T14:00:00+00:00,2024-03-27T15:00:00+00:00,MOD-PM-00523,60,29.034,32.06,0.0,12.069,12.624,19.922
2024-03-27T17:00:00+02:00,2024-03-27T18:00:00+02:00,2024-03-27T15:00:00+00:00,2024-03-27T16:00:00+00:00,MOD-PM-00523,60,34.31,29.483,0.0,10.851,11.427,17.466
2024-03-27T18:00:00+02:00,2024-03-27T19:00:00+02:00,2024-03-27T16:00:00+00:00,2024-03-27T17:00:00+00:00,MOD-PM-00523,60,43.945,24.799,0.0,9.727,10.38,16.467
2024-03-27T19:00:00+02:00,2024-03-27T20:00:00+02:00,2024-03-27T17:00:00+00:00,2024-03-27T18:00:00+00:00,MOD-PM-00523,60,47.878,22.761,0.0,16.256,16.951,22.819
2024-03-27T20:00:00+02:00,2024-03-27T21:00:00+02:00,2024-03-27T18:00:00+00:00,2024-03-27T19:00:00+00:00,MOD-PM-00523,60,48.652,21.983,0.0,33.508,34.217,39.021
2024-03-27T21:00:00+02:00,2024-03-27T22:00:00+02:00,2024-03-27T19:00:00+00:00,2024-03-27T20:00:00+00:00,MOD-PM-00523,60,49.883,21.487,0.0,35.687,36.37,40.856
2024-03-27T22:00:00+02:00,2024-03-27T23:00:00+02:00,2024-03-27T20:00:00+00:00,2024-03-27T21:00:00+00:00,MOD-PM-00523,60,52.521,20.79,0.0,22.551,23.356,28.957
2024-03-27T23:00:00+02:00,2024-03-28T00:00:00+02:00,2024-03-27T21:00:00+00:00,2024-03-27T22:00:00+00:00,MOD-PM-00523,60,58.211,20.431,0.0,36.703,38.06,52.567
2024-03-28T00:00:00+02:00,2024-03-28T01:00:00+02:00,2024-03-27T22:00:00+00:00,2024-03-27T23:00:00+00:00,MOD-PM-00523,60,66.139,19.136,0.0,46.531,48.406,75.629
2024-03-28T01:00:00+02:00,2024-03-28T02:00:00+02:00,2024-03-27T23:00:00+00:00,2024-03-28T00:00:00+00:00,MOD-PM-00523,60,71.884,18.175,0.0,34.51,35.43,49.295
2024-03-28T02:00:00+02:00,2024-03-28T03:00:00+02:00,2024-03-28T00:00:00+00:00,2024-03-28T01:00:00+00:00,MOD-PM-00523,60,73.609,17.779,0.0,31.537,32.3,43.814
2024-03-28T03:00:00+02:00,2024-03-28T04:00:00+02:00,2024-03-28T01:00:00+00:00,2024-03-28T02:00:00+00:00,MOD-PM-00523,60,74.437,17.34,0.0,31.502,32.335,43.0
2024-03-28T04:00:00+02:00,2024-03-28T05:00:00+02:00,2024-03-28T02:00:00+00:00,2024-03-28T03:00:00+00:00,MOD-PM-00523,60,76.446,16.95,0.0,19.859,21.069,31.319
2024-03-28T05:00:00+02:00,2024-03-28T06:00:00+02:00,2024-03-28T03:00:00+00:00,2024-03-28T04:00:00+00:00,MOD-PM-00523,60,77.978,16.646,0.0,11.423,12.783,21.202
2024-03-28T06:00:00+02:00,2024-03-28T07:00:00+02:00,2024-03-28T04:00:00+00:00,2024-03-28T05:00:00+00:00,MOD-PM-00523,60,78.29,16.563,0.0,8.788,10.255,18.121
2024-03-28T07:00:00+02:00,2024-03-28T08:00:00+02:00,2024-03-28T05:00:00+00:00,2024-03-28T06:00:00+00:00,MOD-PM-00523,60,70.099,19.291,0.0,8.638,9.951,18.483
2024-03-28T08:00:00+02:00,2024-03-28T09:00:00+02:00,2024-03-28T06:00:00+00:00,2024-03-28T07:00:00+00:00,MOD-PM-00523,60,61.055,21.886,0.0,8.628,9.964,19.787
2024-03-28T09:00:00+02:00,2024-03-28T10:00:00+02:00,2024-03-28T07:00:00+00:00,2024-03-28T08:00:00+00:00,MOD-PM-00523,60,56.37,23.381,0.0,10.546,11.86,21.474
2024-03-28T10:00:00+02:00,2024-03-28T11:00:00+02:00,2024-03-28T08:00:00+00:00,2024-03-28T09:00:00+00:00,MOD-PM-00523,60,51.962,25.069,0.0,22.939,24.038,34.678
2024-03-28T11:00:00+02:00,2024-03-28T12:00:00+02:00,2024-03-28T09:00:00+00:00,2024-03-28T10:00:00+00:00,MOD-PM-00523,60,57.76,23.278,0.0,25.678,26.705,37.957
2024-03-28T12:00:00+02:00,2024-03-28T13:00:00+02:00,2024-03-28T10:00:00+00:00,2024-03-28T11:00:00+00:00,MOD-PM-00523,60,62.481,22.521,0.0,31.224,32.17,41.121
